型番,カード名,レアリティ,画像URL,画像タイトル,参照価格,元URL,カテゴリ,デフォルト動画,デフォルトバッジ,dopaID,wp_id,source
-,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ『ピカチュウ』【未開封BOX】,BOX,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10335084.webp,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ『ピカチュウ』【未開封BOX】（BOX）[-],,https://dopa-game.jp/pokemon/dp/10335084,,,,10335084,28398,DOPA
186/173,トゲピー＆ピィ＆ププリンGX,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/186-173_minnanotoreca-10240218.webp,トゲピー＆ピィ＆ププリンGX（SR）[186/173],,https://dopa-game.jp/pokemon/dp/10240218,,,,10240218,28399,DOPA
120/BW-P,ピカチュウ(未開封),P,https://minnano-toreka.com/wp-content/uploads/2026/08/120-BW-P_minnanotoreca-10322147.webp,ピカチュウ(未開封)（P）[120/BW-P],,https://dopa-game.jp/pokemon/dp/10322147,,,,10322147,28400,DOPA
028/P,ピチュー兄弟(未開封/カードe),P,https://minnano-toreka.com/wp-content/uploads/2026/08/028-P_minnanotoreca-10322180.webp,ピチュー兄弟(未開封/カードe)（P）[028/P],,https://dopa-game.jp/pokemon/dp/10322180,,,,10322180,28401,DOPA
099/XY-P,おきがえピカチュウ(未開封),P,https://minnano-toreka.com/wp-content/uploads/2026/08/099-XY-P_minnanotoreca-10240124.webp,おきがえピカチュウ(未開封)（P）[099/XY-P],,https://dopa-game.jp/pokemon/dp/10240124,,,,10240124,28402,DOPA
{137/SM-P},ポンチョを着たイーブイ/シャワーズ(未開封),P,https://minnano-toreka.com/wp-content/uploads/2026/08/137-SM-P_minnanotoreca-10281653.webp,ポンチョを着たイーブイ/シャワーズ(未開封)（P）[{137/SM-P}],,https://dopa-game.jp/pokemon/dp/10281653,,,,10281653,28403,DOPA
320/SM-P,あばれる君,P,https://minnano-toreka.com/wp-content/uploads/2026/08/320-SM-P_minnanotoreca-10317989.webp,あばれる君（P）[320/SM-P],,https://dopa-game.jp/pokemon/dp/10317989,,,,10317989,28404,DOPA
100/DP-P,ピカチュウ(おかいもの大阪/未開封),P,https://minnano-toreka.com/wp-content/uploads/2026/08/100-DP-P_minnanotoreca-10322246.webp,ピカチュウ(おかいもの大阪/未開封)（P）[100/DP-P],,https://dopa-game.jp/pokemon/dp/10322246,,,,10322246,28405,DOPA
{074/067} [S7R],カイリューV(SA),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/074-067-S7R_minnanotoreca-10340832.webp,カイリューV(SA)（SR）[{074/067} [S7R]],,https://dopa-game.jp/pokemon/dp/10340832,,,,10340832,28406,DOPA
051/050,ホウオウEX,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/051-050_minnanotoreca-10240445.webp,ホウオウEX（SR）[051/050],,https://dopa-game.jp/pokemon/dp/10240445,,,,10240445,28407,DOPA
057/051,ニンフィアGX,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/057-051_minnanotoreca-10240409.webp,ニンフィアGX（SR）[057/051],,https://dopa-game.jp/pokemon/dp/10240409,,,,10240409,28408,DOPA
085/069,ブラッキーV,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/085-069_minnanotoreca-10239882.webp,ブラッキーV（SR）[085/069],,https://dopa-game.jp/pokemon/dp/10239882,,,,10239882,28409,DOPA
153/150,シロナ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/153-150_minnanotoreca-10239973.webp,シロナ（SR）[153/150],,https://dopa-game.jp/pokemon/dp/10239973,,,,10239973,28410,DOPA
078/070,ガラルファイヤーV,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/078-070_minnanotoreca-10340442.webp,ガラルファイヤーV（SR）[078/070],,https://dopa-game.jp/pokemon/dp/10340442,,,,10340442,28411,DOPA
188/173,イーブイGX,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/188-173_minnanotoreca-10239887.webp,イーブイGX（SR）[188/173],,https://dopa-game.jp/pokemon/dp/10239887,,,,10239887,28412,DOPA
189/S-P,エーフィVMAX(SA/未開封),P,https://minnano-toreka.com/wp-content/uploads/2026/08/189-S-P_minnanotoreca-10311952.webp,エーフィVMAX(SA/未開封)（P）[189/S-P],,https://dopa-game.jp/pokemon/dp/10311952,,,,10311952,28413,DOPA
(001/030),ピカチュウex(SR仕様/未開封),-,https://minnano-toreka.com/wp-content/uploads/2026/08/001-030_minnanotoreca-10239527.webp,ピカチュウex(SR仕様/未開封)（-）[(001/030)],,https://dopa-game.jp/pokemon/dp/10239527,,,,10239527,28414,DOPA
{323/S-P} [S-P],ピカチュウ(未開封),P,https://minnano-toreka.com/wp-content/uploads/2026/08/323-S-P-S-P_minnanotoreca-10342100.webp,ピカチュウ(未開封)（P）[{323/S-P} [S-P]],,https://dopa-game.jp/pokemon/dp/10342100,,,,10342100,28415,DOPA
201/165,リザードンex,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/201-165_minnanotoreca-10312049.webp,リザードンex（SAR）[201/165],,https://dopa-game.jp/pokemon/dp/10312049,,,,10312049,28416,DOPA
080/076,ディアルガEX,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/080-076_minnanotoreca-10338673.webp,ディアルガEX（SR）[080/076],,https://dopa-game.jp/pokemon/dp/10338673,,,,10338673,28417,DOPA
BOX,ルリナセット(ハイクラスパック シャイニースターV)【未開封BOX】,BOX,https://minnano-toreka.com/wp-content/uploads/2026/08/BOX_minnanotoreca-10337939-scaled-1.webp,ルリナセット(ハイクラスパック シャイニースターV)【未開封BOX】（BOX）[BOX],,https://dopa-game.jp/pokemon/dp/10337939,,,,10337939,28418,DOPA
290/SM-P,モクロー,SM-P,https://minnano-toreka.com/wp-content/uploads/2026/08/290-SM-P_minnanotoreca-10239974.webp,モクロー（SM-P）[290/SM-P],,https://dopa-game.jp/pokemon/dp/10239974,,,,10239974,28419,DOPA
174/086,レシラム,BWR,https://minnano-toreka.com/wp-content/uploads/2026/08/174-086_minnanotoreca-10333928.webp,レシラム（BWR）[174/086],,https://dopa-game.jp/pokemon/dp/10333928,,,,10333928,28420,DOPA
0702/09,キャプテンピカチュウ/中国語版,-,https://minnano-toreka.com/wp-content/uploads/2026/08/0702-09_minnanotoreca-10341089.webp,キャプテンピカチュウ/中国語版（-）[0702/09],,https://dopa-game.jp/pokemon/dp/10341089,,,,10341089,28421,DOPA
{070/064} [sm11a],カメックス＆ポッチャマGX(SA),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/070-064-sm11a_minnanotoreca-10346193.webp,カメックス＆ポッチャマGX(SA)（SR）[{070/064} [sm11a]],,https://dopa-game.jp/pokemon/dp/10346193,,,,10346193,28422,DOPA
174/086,ゼクロムex,BWR,https://minnano-toreka.com/wp-content/uploads/2026/08/174-086_minnanotoreca-10333927.webp,ゼクロムex（BWR）[174/086],,https://dopa-game.jp/pokemon/dp/10333927,,,,10333927,28423,DOPA
208/SM-P,袴姿のピカチュウ,-,https://minnano-toreka.com/wp-content/uploads/2026/08/208-SM-P_minnanotoreca-10240093.webp,袴姿のピカチュウ（-）[208/SM-P],,https://dopa-game.jp/pokemon/dp/10240093,,,,10240093,28424,DOPA
{220/173} [sm12a],レシラム＆リザードンGX,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/220-173-sm12a_minnanotoreca-10346836.webp,レシラム＆リザードンGX（UR）[{220/173} [sm12a]],,https://dopa-game.jp/pokemon/dp/10346836,,,,10346836,28425,DOPA
{005/016},ダークライ(SR仕様),-,https://minnano-toreka.com/wp-content/uploads/2026/08/005-016_minnanotoreca-10346817.webp,ダークライ(SR仕様)（-）[{005/016}],,https://dopa-game.jp/pokemon/dp/10346817,,,,10346817,28426,DOPA
{068/060} [sm1],エーフィGX,HR,https://minnano-toreka.com/wp-content/uploads/2026/08/068-060-sm1_minnanotoreca-10346190.webp,エーフィGX（HR）[{068/060} [sm1]],,https://dopa-game.jp/pokemon/dp/10346190,,,,10346190,28427,DOPA
{124/SM-P} [その他],エーフィGX,P,https://minnano-toreka.com/wp-content/uploads/2026/08/124-SM-P_minnanotoreca-10346191.webp,エーフィGX（P）[{124/SM-P} [その他]],,https://dopa-game.jp/pokemon/dp/10346191,,,,10346191,28428,DOPA
280/SM-P,ヨコハマのピカチュウ(未開封),-,https://minnano-toreka.com/wp-content/uploads/2026/08/280-SM-P_minnanotoreca-10240133.webp,ヨコハマのピカチュウ(未開封)（-）[280/SM-P],,https://dopa-game.jp/pokemon/dp/10240133,,,,10240133,28429,DOPA
090/066,ゲッコウガex,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/090-066_minnanotoreca-10330037.webp,ゲッコウガex（SAR）[090/066],,https://dopa-game.jp/pokemon/dp/10330037,,,,10330037,28430,DOPA
055/SM-P,イースターのピカチュウ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/055-SM-P_minnanotoreca-10239964.webp,イースターのピカチュウ（P）[055/SM-P],,https://dopa-game.jp/pokemon/dp/10239964,,,,10239964,28431,DOPA
050/XY-P,日本代表のピカチュウ（未開封）,XY-P,https://minnano-toreka.com/wp-content/uploads/2026/08/050-XY-P_minnanotoreca-10239956.webp,日本代表のピカチュウ（未開封）（XY-P）[050/XY-P],,https://dopa-game.jp/pokemon/dp/10239956,,,,10239956,28432,DOPA
064/049,レシラム＆ゼクロムGX,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/064-049_minnanotoreca-10331256.webp,レシラム＆ゼクロムGX（SR）[064/049],,https://dopa-game.jp/pokemon/dp/10331256,,,,10331256,28433,DOPA
007/025,_のピカチュウ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/007-025_minnanotoreca-10334370.webp,_のピカチュウ（P）[007/025],,https://dopa-game.jp/pokemon/dp/10334370,,,,10334370,28434,DOPA
{304/S-P} [S-P],ルカリオV(SR仕様),P,https://minnano-toreka.com/wp-content/uploads/2026/08/304-S-P-S-P_minnanotoreca-10346833.webp,ルカリオV(SR仕様)（P）[{304/S-P} [S-P]],,https://dopa-game.jp/pokemon/dp/10346833,,,,10346833,28435,DOPA
{0709/09} [CBB1C],キャプテンピカチュウ(中国語版),【-】(AR仕様),https://minnano-toreka.com/wp-content/uploads/2026/08/0709-09-CBB1C_minnanotoreca-10346946.webp,キャプテンピカチュウ(中国語版)（【-】(AR仕様)）[{0709/09} [CBB1C]],,https://dopa-game.jp/pokemon/dp/10346946,,,,10346946,28436,DOPA
062/054,ムサシとコジロウ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/062-054_minnanotoreca-10331255.webp,ムサシとコジロウ（SR）[062/054],,https://dopa-game.jp/pokemon/dp/10331255,,,,10331255,28437,DOPA
070/066,ナタネ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/070-066_minnanotoreca-10240000.webp,ナタネ（SR）[070/066],,https://dopa-game.jp/pokemon/dp/10240000,,,,10240000,28438,DOPA
{113/095} [sm9],ゲンガー＆ミミッキュGX,HR,https://minnano-toreka.com/wp-content/uploads/2026/08/113-095-sm9_minnanotoreca-10346196.webp,ゲンガー＆ミミッキュGX（HR）[{113/095} [sm9]],,https://dopa-game.jp/pokemon/dp/10346196,,,,10346196,28439,DOPA
PW,ピカチュウ(ドイツ),-,https://minnano-toreka.com/wp-content/uploads/2026/08/PW_minnanotoreca-10346943.webp,ピカチュウ(ドイツ)（-）[PW],,https://dopa-game.jp/pokemon/dp/10346943,,,,10346943,28440,DOPA
{177/173} [sm12a],エーフィ＆デオキシスGX(SA),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/177-173-sm12a_minnanotoreca-10346188.webp,エーフィ＆デオキシスGX(SA)（SR）[{177/173} [sm12a]],,https://dopa-game.jp/pokemon/dp/10346188,,,,10346188,28441,DOPA
PW,ピカチュウ(ポルトガル),-,https://minnano-toreka.com/wp-content/uploads/2026/08/PW_minnanotoreca-10346940.webp,ピカチュウ(ポルトガル)（-）[PW],,https://dopa-game.jp/pokemon/dp/10346940,,,,10346940,28442,DOPA
PW,ピカチュウ(アメリカ),-,https://minnano-toreka.com/wp-content/uploads/2026/08/PW_minnanotoreca-10346944.webp,ピカチュウ(アメリカ)（-）[PW],,https://dopa-game.jp/pokemon/dp/10346944,,,,10346944,28443,DOPA
PW,ピカチュウ(イタリア),-,https://minnano-toreka.com/wp-content/uploads/2026/08/PW_minnanotoreca-10346942.webp,ピカチュウ(イタリア)（-）[PW],,https://dopa-game.jp/pokemon/dp/10346942,,,,10346942,28444,DOPA
{021/PLAY} [その他],＿のレックウザ,-,https://minnano-toreka.com/wp-content/uploads/2026/08/021-PLAY_minnanotoreca-10344873.webp,＿のレックウザ（-）[{021/PLAY} [その他]],,https://dopa-game.jp/pokemon/dp/10344873,,,,10344873,28445,DOPA
134/108,リザードンex,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/134-108_minnanotoreca-10239564.webp,リザードンex（SAR）[134/108],,https://dopa-game.jp/pokemon/dp/10239564,,,,10239564,28446,DOPA
103/100,リザードンV,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/103-100_minnanotoreca-10239056.webp,リザードンV（SR）[103/100],,https://dopa-game.jp/pokemon/dp/10239056,,,,10239056,28447,DOPA
062/059,ホワイトキュレムEX,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/062-059_minnanotoreca-10329440.webp,ホワイトキュレムEX（SR）[062/059],,https://dopa-game.jp/pokemon/dp/10329440,,,,10329440,28448,DOPA
044/P,ピカチュウ/ハッピーアドベンチャーラリー2002(未開封),P,https://minnano-toreka.com/wp-content/uploads/2026/08/044-P_minnanotoreca-10239960.webp,ピカチュウ/ハッピーアドベンチャーラリー2002(未開封)（P）[044/P],,https://dopa-game.jp/pokemon/dp/10239960,,,,10239960,28449,DOPA
{102/095},ゲンガー＆ミミッキュGX,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/102-095_minnanotoreca-10346195.webp,ゲンガー＆ミミッキュGX（SR）[{102/095}],,https://dopa-game.jp/pokemon/dp/10346195,,,,10346195,28450,DOPA
068/064,リザードン＆テールナーGX,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/068-064_minnanotoreca-10244775.webp,リザードン＆テールナーGX（SR）[068/064],,https://dopa-game.jp/pokemon/dp/10244775,,,,10244775,28451,DOPA
061/054,ブルーの探索,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/061-054_minnanotoreca-10311953.webp,ブルーの探索（SR）[061/054],,https://dopa-game.jp/pokemon/dp/10311953,,,,10311953,28452,DOPA
205/165,ミュウex,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/205-165_minnanotoreca-10330794.webp,ミュウex（SAR）[205/165],,https://dopa-game.jp/pokemon/dp/10330794,,,,10330794,28453,DOPA
100/094,おじょうさま,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/100-094_minnanotoreca-10239969.webp,おじょうさま（SR）[100/094],,https://dopa-game.jp/pokemon/dp/10239969,,,,10239969,28454,DOPA
247/XY-P,マスクド・ピカチュウ(未開封),XYーＰ,https://minnano-toreka.com/wp-content/uploads/2026/08/247-XY-P_minnanotoreca-10239951.webp,マスクド・ピカチュウ(未開封)（XYーＰ）[247/XY-P],,https://dopa-game.jp/pokemon/dp/10239951,,,,10239951,28455,DOPA
077/070,ソニア,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/077-070_minnanotoreca-10239953.webp,ソニア（SR）[077/070],,https://dopa-game.jp/pokemon/dp/10239953,,,,10239953,28456,DOPA
104/095,メガミミロップ＆プリンGX(SA),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/104-095_minnanotoreca-10345282.webp,メガミミロップ＆プリンGX(SA)（SR）[104/095],,https://dopa-game.jp/pokemon/dp/10345282,,,,10345282,28457,DOPA
{261/SV-P} [その他],ヒロシマのピカチュウ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/261-SV-P_minnanotoreca-10341929.webp,ヒロシマのピカチュウ（P）[{261/SV-P} [その他]],,https://dopa-game.jp/pokemon/dp/10341929,,,,10341929,28458,DOPA
126/100,リーリエのピッピex,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/126-100_minnanotoreca-10315557.webp,リーリエのピッピex（SAR）[126/100],,https://dopa-game.jp/pokemon/dp/10315557,,,,10315557,28459,DOPA
021/020,シェイミEX,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/021-020_minnanotoreca-10239950.webp,シェイミEX（SR）[021/020],,https://dopa-game.jp/pokemon/dp/10239950,,,,10239950,28460,DOPA
XY-P,ピッチのピカチュウ(小学生以下/未開封),P,https://minnano-toreka.com/wp-content/uploads/2026/08/XY-P_minnanotoreca-10329442.webp,ピッチのピカチュウ(小学生以下/未開封)（P）[XY-P],,https://dopa-game.jp/pokemon/dp/10329442,,,,10329442,28461,DOPA
075/SM-P,サトシのピカチュウ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/075-SM-P_minnanotoreca-10239886.webp,サトシのピカチュウ（P）[075/SM-P],,https://dopa-game.jp/pokemon/dp/10239886,,,,10239886,28462,DOPA
074/SM-P,サトシのピカチュウ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/074-SM-P_minnanotoreca-10239889.webp,サトシのピカチュウ（P）[074/SM-P],,https://dopa-game.jp/pokemon/dp/10239889,,,,10239889,28463,DOPA
108/095,ルギアGX,HR,https://minnano-toreka.com/wp-content/uploads/2026/08/108-095_minnanotoreca-10347240.webp,ルギアGX（HR）[108/095],,https://dopa-game.jp/pokemon/dp/10347240,,,,10347240,28464,DOPA
238/150,ニンフィアGX,SSR,https://minnano-toreka.com/wp-content/uploads/2026/08/238-150_minnanotoreca-10341082.webp,ニンフィアGX（SSR）[238/150],,https://dopa-game.jp/pokemon/dp/10341082,,,,10341082,28465,DOPA
392/SM-P,海で遊ぶピカチュウ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/392-SM-P_minnanotoreca-10305911.webp,海で遊ぶピカチュウ（P）[392/SM-P],,https://dopa-game.jp/pokemon/dp/10305911,,,,10305911,28466,DOPA
{108/094} [sm11],ミュウツー＆ミュウGX,HR,https://minnano-toreka.com/wp-content/uploads/2026/08/108-094-sm11_minnanotoreca-10346828.webp,ミュウツー＆ミュウGX（HR）[{108/094} [sm11]],,https://dopa-game.jp/pokemon/dp/10346828,,,,10346828,28467,DOPA
107/095,エリカのおもてなし,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/107-095_minnanotoreca-10239975.webp,エリカのおもてなし（SR）[107/095],,https://dopa-game.jp/pokemon/dp/10239975,,,,10239975,28468,DOPA
[その他],ピカチュウ(韓国版),PW,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10346691.webp,ピカチュウ(韓国版)（PW）[[その他]],,https://dopa-game.jp/pokemon/dp/10346691,,,,10346691,28469,DOPA
069/S-P,ポケモンセンターのお姉さん,P,https://minnano-toreka.com/wp-content/uploads/2026/08/069-S-P_minnanotoreca-10239967.webp,ポケモンセンターのお姉さん（P）[069/S-P],,https://dopa-game.jp/pokemon/dp/10239967,,,,10239967,28470,DOPA
086/SM-P,サトシのピカチュウ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/086-SM-P_minnanotoreca-10239881.webp,サトシのピカチュウ（P）[086/SM-P],,https://dopa-game.jp/pokemon/dp/10239881,,,,10239881,28471,DOPA
076/SM-P,サトシのピカチュウ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/076-SM-P_minnanotoreca-10239891.webp,サトシのピカチュウ（P）[076/SM-P],,https://dopa-game.jp/pokemon/dp/10239891,,,,10239891,28472,DOPA
071/SM-P,サトシのピカチュウ,-,https://minnano-toreka.com/wp-content/uploads/2026/08/071-SM-P_minnanotoreca-10240226.webp,サトシのピカチュウ（-）[071/SM-P],,https://dopa-game.jp/pokemon/dp/10240226,,,,10240226,28473,DOPA
191/173,カスミ＆カンナ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/191-173_minnanotoreca-10239556.webp,カスミ＆カンナ（SR）[191/173],,https://dopa-game.jp/pokemon/dp/10239556,,,,10239556,28474,DOPA
077/066,モノマネむすめ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/077-066_minnanotoreca-10238525.webp,モノマネむすめ（SR）[077/066],,https://dopa-game.jp/pokemon/dp/10238525,,,,10238525,28475,DOPA
