型番,カード名,レアリティ,画像URL,画像タイトル,参照価格,元URL,カテゴリ,デフォルト動画,デフォルトバッジ,dopaID,wp_id,source
{OP06-069},ヴィンスモーク・レイジュ(illust:tokisimashikuka),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-069_minnanotoreca-10280193-1.webp,ヴィンスモーク・レイジュ(illust:tokisimashikuka)（SR）[{OP06-069}],,https://dopa-game.jp/one-piece/dp/10282780,,,,10282780,31028,DOPA(ワンピ)
-,プロモーションパックEX Vol.1【未開封パック】,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10283067.webp,プロモーションパックEX Vol.1【未開封パック】（-）[-],,https://dopa-game.jp/one-piece/dp/10283067,,,,10283067,31029,DOPA(ワンピ)
ST15-002,エドワード・ニューゲート,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/ST15-002_minnanotoreca-10284073.webp,エドワード・ニューゲート（SR）[ST15-002],,https://dopa-game.jp/one-piece/dp/10284073,,,,10284073,31030,DOPA(ワンピ)
ST09-012,ヤマト,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST09-012_minnanotoreca-10284076.webp,ヤマト（C）[ST09-012],,https://dopa-game.jp/one-piece/dp/10284076,,,,10284076,31031,DOPA(ワンピ)
OP01-004,ウソップ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-004_minnanotoreca-10284077.webp,ウソップ（R）[OP01-004],,https://dopa-game.jp/one-piece/dp/10284077,,,,10284077,31032,DOPA(ワンピ)
P-073,サボ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-073_minnanotoreca-10284079.webp,サボ（P）[P-073],,https://dopa-game.jp/one-piece/dp/10284079,,,,10284079,31033,DOPA(ワンピ)
OP06-101,おナミ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-101_minnanotoreca-10284081.webp,おナミ（R）[OP06-101],,https://dopa-game.jp/one-piece/dp/10284081,,,,10284081,31034,DOPA(ワンピ)
OP08-105,ジュエリー・ボニー,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-105_minnanotoreca-10284083.webp,ジュエリー・ボニー（SR）[OP08-105],,https://dopa-game.jp/one-piece/dp/10284083,,,,10284083,31035,DOPA(ワンピ)
ST17-004,ボア・ハンコック,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/ST17-004_minnanotoreca-10284085.webp,ボア・ハンコック（SR）[ST17-004],,https://dopa-game.jp/one-piece/dp/10284085,,,,10284085,31036,DOPA(ワンピ)
OP04-084,ステューシー,C,https://minnano-toreka.com/wp-content/uploads/2026/08/OP04-084_minnanotoreca-10284086.webp,ステューシー（C）[OP04-084],,https://dopa-game.jp/one-piece/dp/10284086,,,,10284086,31037,DOPA(ワンピ)
ST19-003,たしぎ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/ST19-003_minnanotoreca-10284088.webp,たしぎ（SR）[ST19-003],,https://dopa-game.jp/one-piece/dp/10284088,,,,10284088,31038,DOPA(ワンピ)
ST20-005,シャーロット・リンリン,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/ST20-005_minnanotoreca-10284089.webp,シャーロット・リンリン（SR）[ST20-005],,https://dopa-game.jp/one-piece/dp/10284089,,,,10284089,31039,DOPA(ワンピ)
ST19-004,ヒナ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/ST19-004_minnanotoreca-10284090.webp,ヒナ（SR）[ST19-004],,https://dopa-game.jp/one-piece/dp/10284090,,,,10284090,31040,DOPA(ワンピ)
ST20-001,シャーロット・カタクリ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/ST20-001_minnanotoreca-10284091.webp,シャーロット・カタクリ（SR）[ST20-001],,https://dopa-game.jp/one-piece/dp/10284091,,,,10284091,31041,DOPA(ワンピ)
OP08-084,ジャック,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-084_minnanotoreca-10284092.webp,ジャック（SR）[OP08-084],,https://dopa-game.jp/one-piece/dp/10284092,,,,10284092,31042,DOPA(ワンピ)
OP02-034,トニートニー・チョッパー,UC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-034_minnanotoreca-10284094.webp,トニートニー・チョッパー（UC）[OP02-034],,https://dopa-game.jp/one-piece/dp/10284094,,,,10284094,31043,DOPA(ワンピ)
OP08-084,ジャック,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-084_minnanotoreca-10284096.webp,ジャック（SR★）[OP08-084],,https://dopa-game.jp/one-piece/dp/10284096,,,,10284096,31044,DOPA(ワンピ)
ST16-001,ウタ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/ST16-001_minnanotoreca-10284097.webp,ウタ（SR）[ST16-001],,https://dopa-game.jp/one-piece/dp/10284097,,,,10284097,31045,DOPA(ワンピ)
P-058,風のゆくえ(アニメイラスト),P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-058_minnanotoreca-10284099.webp,風のゆくえ(アニメイラスト)（P）[P-058],,https://dopa-game.jp/one-piece/dp/10284099,,,,10284099,31046,DOPA(ワンピ)
OP07-053,ポートガス・D・エース,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-053_minnanotoreca-10284100.webp,ポートガス・D・エース（R）[OP07-053],,https://dopa-game.jp/one-piece/dp/10284100,,,,10284100,31047,DOPA(ワンピ)
P-074,ポートガス・D・エース,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-074_minnanotoreca-10284102.webp,ポートガス・D・エース（P）[P-074],,https://dopa-game.jp/one-piece/dp/10284102,,,,10284102,31048,DOPA(ワンピ)
P-057,ウタカタララバイ(アニメイラスト),P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-057_minnanotoreca-10284103.webp,ウタカタララバイ(アニメイラスト)（P）[P-057],,https://dopa-game.jp/one-piece/dp/10284103,,,,10284103,31049,DOPA(ワンピ)
ST15-005,ポートガス・D・エース,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/ST15-005_minnanotoreca-10284104.webp,ポートガス・D・エース（SR）[ST15-005],,https://dopa-game.jp/one-piece/dp/10284104,,,,10284104,31050,DOPA(ワンピ)
P-059,世界のつづき(アニメイラスト),P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-059_minnanotoreca-10284106.webp,世界のつづき(アニメイラスト)（P）[P-059],,https://dopa-game.jp/one-piece/dp/10284106,,,,10284106,31051,DOPA(ワンピ)
OP08-052,ポートガス・D・エース,R★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-052_minnanotoreca-10284107.webp,ポートガス・D・エース（R★）[OP08-052],,https://dopa-game.jp/one-piece/dp/10284107,,,,10284107,31052,DOPA(ワンピ)
ST11-005,私は最強(アニメイラスト),C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST11-005_minnanotoreca-10284108.webp,私は最強(アニメイラスト)（C）[ST11-005],,https://dopa-game.jp/one-piece/dp/10284108,,,,10284108,31053,DOPA(ワンピ)
OP05-060,モンキー・D・ルフィ,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-060_minnanotoreca-10284109.webp,モンキー・D・ルフィ（L）[OP05-060],,https://dopa-game.jp/one-piece/dp/10284109,,,,10284109,31054,DOPA(ワンピ)
ST11-004,新時代(アニメイラスト),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/ST11-004_minnanotoreca-10284110.webp,新時代(アニメイラスト)（SR）[ST11-004],,https://dopa-game.jp/one-piece/dp/10284110,,,,10284110,31055,DOPA(ワンピ)
P-037,モンキー・D・ルフィ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-037_minnanotoreca-10284111.webp,モンキー・D・ルフィ（P）[P-037],,https://dopa-game.jp/one-piece/dp/10284111,,,,10284111,31056,DOPA(ワンピ)
ST11-003,逆光(アニメイラスト),C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST11-003_minnanotoreca-10284112.webp,逆光(アニメイラスト)（C）[ST11-003],,https://dopa-game.jp/one-piece/dp/10284112,,,,10284112,31057,DOPA(ワンピ)
P-075,モンキー・D・ルフィ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-075_minnanotoreca-10284113.webp,モンキー・D・ルフィ（P）[P-075],,https://dopa-game.jp/one-piece/dp/10284113,,,,10284113,31058,DOPA(ワンピ)
P-060,Tot Musica(アニメイラスト),P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-060_minnanotoreca-10284114.webp,Tot Musica(アニメイラスト)（P）[P-060],,https://dopa-game.jp/one-piece/dp/10284114,,,,10284114,31059,DOPA(ワンピ)
ST18-005,ルフィ太郎,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/ST18-005_minnanotoreca-10284115.webp,ルフィ太郎（SR）[ST18-005],,https://dopa-game.jp/one-piece/dp/10284115,,,,10284115,31060,DOPA(ワンピ)
OP07-109,モンキー・D・ルフィ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-109_minnanotoreca-10285439.webp,モンキー・D・ルフィ（SR）[OP07-109],,https://dopa-game.jp/one-piece/dp/10285439,,,,10285439,31061,DOPA(ワンピ)
-,ドン!!カード(未開封/GRe4N BOYZ),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10285442.webp,ドン!!カード(未開封/GRe4N BOYZ)（-）[-],,https://dopa-game.jp/one-piece/dp/10285442,,,,10285442,31062,DOPA(ワンピ)
ST10-006,(未開封)モンキー・D・ルフィ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/ST10-006_minnanotoreca-10285445.webp,(未開封)モンキー・D・ルフィ（SR）[ST10-006],,https://dopa-game.jp/one-piece/dp/10285445,,,,10285445,31063,DOPA(ワンピ)
OP04-112,(未開封)ヤマト,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP04-112_minnanotoreca-10285446.webp,(未開封)ヤマト（SR）[OP04-112],,https://dopa-game.jp/one-piece/dp/10285446,,,,10285446,31064,DOPA(ワンピ)
OP01-016,ナミ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-016_minnanotoreca-10285452.webp,ナミ（R）[OP01-016],,https://dopa-game.jp/one-piece/dp/10285452,,,,10285452,31065,DOPA(ワンピ)
-,ドン!!カード(金枠/ゾロ),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10285465.webp,ドン!!カード(金枠/ゾロ)（-）[-],,https://dopa-game.jp/one-piece/dp/10285465,,,,10285465,31066,DOPA(ワンピ)
-,ドン!!カード(金枠/ヤマト),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10285466.webp,ドン!!カード(金枠/ヤマト)（-）[-],,https://dopa-game.jp/one-piece/dp/10285466,,,,10285466,31067,DOPA(ワンピ)
P-041,(未開封/ONE PIECE EMOTION)モンキー・D・ルフィ,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-041_minnanotoreca-10285469.webp,(未開封/ONE PIECE EMOTION)モンキー・D・ルフィ（P）[P-041],,https://dopa-game.jp/one-piece/dp/10285469,,,,10285469,31068,DOPA(ワンピ)
ST13-003,(未開封)モンキー・D・ルフィ,L,https://minnano-toreka.com/wp-content/uploads/2026/08/ST13-003_minnanotoreca-10285470.webp,(未開封)モンキー・D・ルフィ（L）[ST13-003],,https://dopa-game.jp/one-piece/dp/10285470,,,,10285470,31069,DOPA(ワンピ)
ST13-002,(未開封)ポートガス・D・エース,L,https://minnano-toreka.com/wp-content/uploads/2026/08/ST13-002_minnanotoreca-10285472.webp,(未開封)ポートガス・D・エース（L）[ST13-002],,https://dopa-game.jp/one-piece/dp/10285472,,,,10285472,31070,DOPA(ワンピ)
-,ドン!!カード(金枠/ウタ),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10289246.webp,ドン!!カード(金枠/ウタ)（-）[-],,https://dopa-game.jp/one-piece/dp/10289246,,,,10289246,31071,DOPA(ワンピ)
-,ドン!!カード(金枠/アイスバーグ),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10289326.webp,ドン!!カード(金枠/アイスバーグ)（-）[-],,https://dopa-game.jp/one-piece/dp/10289326,,,,10289326,31072,DOPA(ワンピ)
OP01-051,ユースタス・キッド(パラレル/illust:Katsuo Tadano),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-051_minnanotoreca-10289328.webp,ユースタス・キッド(パラレル/illust:Katsuo Tadano)（SR）[OP01-051],,https://dopa-game.jp/one-piece/dp/10289328,,,,10289328,31073,DOPA(ワンピ)
OP01-078,ボア・ハンコック(パラレル/illust:SHINRA AGENY Co.Ltd.),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-078_minnanotoreca-10289331.webp,ボア・ハンコック(パラレル/illust:SHINRA AGENY Co.Ltd.)（SR）[OP01-078],,https://dopa-game.jp/one-piece/dp/10289331,,,,10289331,31074,DOPA(ワンピ)
-,ドン!!カード(金枠/カイドウ),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10289333.webp,ドン!!カード(金枠/カイドウ)（-）[-],,https://dopa-game.jp/one-piece/dp/10289333,,,,10289333,31075,DOPA(ワンピ)
OP01-024,モンキー・D・ルフィ(パラレル/illust:TAPIOCA),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-024_minnanotoreca-10289335.webp,モンキー・D・ルフィ(パラレル/illust:TAPIOCA)（SR）[OP01-024],,https://dopa-game.jp/one-piece/dp/10289335,,,,10289335,31076,DOPA(ワンピ)
OP01-121,ヤマト(パラレル),SEC/パラレル,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-121_minnanotoreca-10289339.webp,ヤマト(パラレル)（SEC/パラレル）[OP01-121],,https://dopa-game.jp/one-piece/dp/10289339,,,,10289339,31077,DOPA(ワンピ)
OP01-041,光月モモの助(パラレル/illust:SOWSOW),R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-041_minnanotoreca-10289345.webp,光月モモの助(パラレル/illust:SOWSOW)（R）[OP01-041],,https://dopa-game.jp/one-piece/dp/10289345,,,,10289345,31078,DOPA(ワンピ)
OP01-120,シャンクス(パラレル/illust:lack),SEC/パラレル,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-120_minnanotoreca-10289350.webp,シャンクス(パラレル/illust:lack)（SEC/パラレル）[OP01-120],,https://dopa-game.jp/one-piece/dp/10289350,,,,10289350,31079,DOPA(ワンピ)
-,ドン!!カード(金枠/カタクリ),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10289354.webp,ドン!!カード(金枠/カタクリ)（-）[-],,https://dopa-game.jp/one-piece/dp/10289354,,,,10289354,31080,DOPA(ワンピ)
-,ドン!!カード(金枠/サカズキ),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10289356.webp,ドン!!カード(金枠/サカズキ)（-）[-],,https://dopa-game.jp/one-piece/dp/10289356,,,,10289356,31081,DOPA(ワンピ)
OP01-033,イゾウ(パラレル/illust:Hatori Kyoka),UC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP01-033_minnanotoreca-10289357.webp,イゾウ(パラレル/illust:Hatori Kyoka)（UC）[OP01-033],,https://dopa-game.jp/one-piece/dp/10289357,,,,10289357,31082,DOPA(ワンピ)
OP03-112,シャーロット・プリン(未開封/CS2024),R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP03-112_minnanotoreca-10289962.webp,シャーロット・プリン(未開封/CS2024)（R）[OP03-112],,https://dopa-game.jp/one-piece/dp/10289962,,,,10289962,31083,DOPA(ワンピ)
OP07-119,ポートガス・D・エース(未開封/Japan/シリアル),SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-119_minnanotoreca-10289964.webp,ポートガス・D・エース(未開封/Japan/シリアル)（SEC）[OP07-119],,https://dopa-game.jp/one-piece/dp/10289964,,,,10289964,31084,DOPA(ワンピ)
-,ドン!!カード(日本語/CS2023ワールドファイナル/モンキー・D・ルフィ),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10289965.webp,ドン!!カード(日本語/CS2023ワールドファイナル/モンキー・D・ルフィ)（-）[-],,https://dopa-game.jp/one-piece/dp/10289965,,,,10289965,31085,DOPA(ワンピ)
-,プレイマット『ナミ(中国版)』,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10291391.webp,プレイマット『ナミ(中国版)』（-）[-],,https://dopa-game.jp/one-piece/dp/10291391,,,,10291391,31086,DOPA(ワンピ)
OP09-002,(未開封)ウタ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP09-002_minnanotoreca-10296341.webp,(未開封)ウタ（R）[OP09-002],,https://dopa-game.jp/one-piece/dp/10296341,,,,10296341,31087,DOPA(ワンピ)
OP07-051[OP09],ボア・ハンコック,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-051-OP09_minnanotoreca-10296374.webp,ボア・ハンコック（SR）[OP07-051[OP09]],,https://dopa-game.jp/one-piece/dp/10296374,,,,10296374,31088,DOPA(ワンピ)
OP06-093,ペローナ(未開封),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-093_minnanotoreca-10296375.webp,ペローナ(未開封)（SR）[OP06-093],,https://dopa-game.jp/one-piece/dp/10296375,,,,10296375,31089,DOPA(ワンピ)
OP09-118,ゴール・D・ロジャー(パラレル/金色漫画背景/漫画絵),SEC/パラレル,https://minnano-toreka.com/wp-content/uploads/2026/08/OP09-118_minnanotoreca-10296539.webp,ゴール・D・ロジャー(パラレル/金色漫画背景/漫画絵)（SEC/パラレル）[OP09-118],,https://dopa-game.jp/one-piece/dp/10296539,,,,10296539,31090,DOPA(ワンピ)
OP02-117,氷河時代,UC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-117_minnanotoreca-10296540.webp,氷河時代（UC）[OP02-117],,https://dopa-game.jp/one-piece/dp/10296540,,,,10296540,31091,DOPA(ワンピ)
ST13-003,モンキー・D・ルフィ,L,https://minnano-toreka.com/wp-content/uploads/2026/08/ST13-003_minnanotoreca-10296542.webp,モンキー・D・ルフィ（L）[ST13-003],,https://dopa-game.jp/one-piece/dp/10296542,,,,10296542,31092,DOPA(ワンピ)
ST10-006,モンキー・D・ルフィ(中国版/illust:Rotta),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/ST10-006_minnanotoreca-10296543.webp,モンキー・D・ルフィ(中国版/illust:Rotta)（SR）[ST10-006],,https://dopa-game.jp/one-piece/dp/10296543,,,,10296543,31093,DOPA(ワンピ)
OP05-067,ゾロ十郎(パラレル/SP/和柄/illust:otton),R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-067_minnanotoreca-10296572.webp,ゾロ十郎(パラレル/SP/和柄/illust:otton)（R）[OP05-067],,https://dopa-game.jp/one-piece/dp/10296572,,,,10296572,31094,DOPA(ワンピ)
OP09-119,モンキー・D・ルフィ,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP09-119_minnanotoreca-10297133.webp,モンキー・D・ルフィ（SEC）[OP09-119],,https://dopa-game.jp/one-piece/dp/10297133,,,,10297133,31095,DOPA(ワンピ)
OP09-004,シャンクス,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP09-004_minnanotoreca-10297134.webp,シャンクス（SR）[OP09-004],,https://dopa-game.jp/one-piece/dp/10297134,,,,10297134,31096,DOPA(ワンピ)
OP09-093,マーシャル・D・ティーチ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP09-093_minnanotoreca-10297135.webp,マーシャル・D・ティーチ（SR）[OP09-093],,https://dopa-game.jp/one-piece/dp/10297135,,,,10297135,31097,DOPA(ワンピ)
OP09-051,バギー,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP09-051_minnanotoreca-10297136.webp,バギー（R）[OP09-051],,https://dopa-game.jp/one-piece/dp/10297136,,,,10297136,31098,DOPA(ワンピ)
OP02-114,ボルサリーノ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-114_minnanotoreca-10297137.webp,ボルサリーノ（SR）[OP02-114],,https://dopa-game.jp/one-piece/dp/10297137,,,,10297137,31099,DOPA(ワンピ)
