型番,カード名,レアリティ,画像URL,画像タイトル,元URL,source,src_admin_id
084/087,オーキド博士のヒント,,https://minnano-toreka.com/wp-content/uploads/2026/07/084-087_pcg-a916.webp,オーキド博士のヒント[084/087],https://www.pokemon-card.com/assets/images/card_images/large/CP6/032290_T_OKIDOHAKASENOHINTO.jpg,公式,916
180/171,N,,https://minnano-toreka.com/wp-content/uploads/2026/07/180-171_pcg-a909.webp,N[180/171],https://www.pokemon-card.com/assets/images/card_images/large/XY/035881_T_.jpg,公式,909
184/171,こわいおねえさん,,https://minnano-toreka.com/wp-content/uploads/2026/07/184-171_pcg-a908.webp,こわいおねえさん[184/171],https://www.pokemon-card.com/assets/images/card_images/large/XY/035885_T_KOWAIONEESAN.jpg,公式,908
184/171,こわいおねえさん,,https://minnano-toreka.com/wp-content/uploads/2026/07/184-171_pcg-a904.webp,こわいおねえさん[184/171],https://www.pokemon-card.com/assets/images/card_images/large/XY/035885_T_KOWAIONEESAN.jpg,公式,904
180/171,N,,https://minnano-toreka.com/wp-content/uploads/2026/07/180-171_pcg-a900.webp,N[180/171],https://www.pokemon-card.com/assets/images/card_images/large/XY/035881_T_.jpg,公式,900
180/171,N,,https://minnano-toreka.com/wp-content/uploads/2026/07/180-171_pcg-a893.webp,N[180/171],https://www.pokemon-card.com/assets/images/card_images/large/XY/035881_T_.jpg,公式,893
184/171,こわいおねえさん,,https://minnano-toreka.com/wp-content/uploads/2026/07/184-171_pcg-a892.webp,こわいおねえさん[184/171],https://www.pokemon-card.com/assets/images/card_images/large/XY/035885_T_KOWAIONEESAN.jpg,公式,892
180/171,N,,https://minnano-toreka.com/wp-content/uploads/2026/07/180-171_pcg-a889.webp,N[180/171],https://www.pokemon-card.com/assets/images/card_images/large/XY/035881_T_.jpg,公式,889
118/114,スイレン,,https://minnano-toreka.com/wp-content/uploads/2026/07/118-114_pcg-a887.webp,スイレン[118/114],https://www.pokemon-card.com/assets/images/card_images/large/SM4p/035678_T_SUIREN.jpg,公式,887
068/049,リーリエの全力,,https://minnano-toreka.com/wp-content/uploads/2026/07/068-049_pcg-a885.webp,リーリエの全力[068/049],https://www.pokemon-card.com/assets/images/card_images/large/SM11b/037178_T_RIRIENOZENRYOKU.jpg,公式,885
064/059,アズサ,,https://minnano-toreka.com/wp-content/uploads/2026/07/064-059_pcg-a877.webp,アズサ[064/059],https://www.pokemon-card.com/assets/images/card_images/large/XY8-Bb/035827_T_AZUSA.jpg,公式,877
082/076,トゲキッスV,,https://minnano-toreka.com/wp-content/uploads/2026/07/082-076_pcg-a874.webp,トゲキッスV[082/076],https://www.pokemon-card.com/assets/images/card_images/large/S3a/038604_P_TOGEKISSUV.jpg,公式,874
183/171,カリン,,https://minnano-toreka.com/wp-content/uploads/2026/07/183-171_pcg-a870.webp,カリン[183/171],https://www.pokemon-card.com/assets/images/card_images/large/XY/035884_T_KARIN.jpg,公式,870
102/096,コルニ,,https://minnano-toreka.com/wp-content/uploads/2026/07/102-096_pcg-a868.webp,コルニ[102/096],https://www.pokemon-card.com/assets/images/card_images/large/XY3/035776_T_KORUNI.jpg,公式,868
099/087,カスミのやる気,,https://minnano-toreka.com/wp-content/uploads/2026/07/099-087_pcg-a864.webp,カスミのやる気[099/087],https://www.pokemon-card.com/assets/images/card_images/large/CP6/035871_T_KASUMINOYARUKI.jpg,公式,864
099/087,カスミのやる気,,https://minnano-toreka.com/wp-content/uploads/2026/07/099-087_pcg-a863.webp,カスミのやる気[099/087],https://www.pokemon-card.com/assets/images/card_images/large/CP6/035871_T_KASUMINOYARUKI.jpg,公式,863
130/172,ヤレユータンV,,https://minnano-toreka.com/wp-content/uploads/2026/07/130-172_pcg-a846.webp,ヤレユータンV[130/172],https://www.pokemon-card.com/assets/images/card_images/large/S12a/042391_P_YAREYUTANV.jpg,公式,846
085/073,パルデア ウパー,,https://minnano-toreka.com/wp-content/uploads/2026/07/085-073_pcg-a844.webp,パルデア ウパー[085/073],https://www.pokemon-card.com/assets/images/card_images/large/SV1a/043290_P_PARUDEAUPA.jpg,公式,844
072/062,ナットレイ,,https://minnano-toreka.com/wp-content/uploads/2026/07/072-062_pcg-a843.webp,ナットレイ[072/062],https://www.pokemon-card.com/assets/images/card_images/large/SV3a/044388_P_NATTOREI.jpg,公式,843
028/078,ジバコイルex,,https://minnano-toreka.com/wp-content/uploads/2026/07/028-078_pcg-a837.webp,ジバコイルex[028/078],https://www.pokemon-card.com/assets/images/card_images/large/SV1V/042652_P_JIBAKOIRUEX.jpg,公式,837
083/081,"<span class=""pcg pcg-megamark""></span>ジュカインEX",,https://minnano-toreka.com/wp-content/uploads/2026/07/083-081_pcg-a833.webp,"<span class=""pcg pcg-megamark""></span>ジュカインEX[083/081]",https://www.pokemon-card.com/assets/images/card_images/large/XY7/035813_P_MJUKAINEX.jpg,公式,833
419/414,マリィのプライド,,https://minnano-toreka.com/wp-content/uploads/2026/07/419-414_pcg-a823.webp,マリィのプライド[419/414],https://www.pokemon-card.com/assets/images/card_images/large/SI/041015_T_MARIINOPURAIDO.jpg,公式,823
208/XY-P,ポンチョを着たピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/208-XY-P_pcg-a821.webp,ポンチョを着たピカチュウ[208/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/031641_P_PONCHOWOKITAPIKACHUU.jpg,公式,821
118/XY-P,ダートじてんしゃ,,https://minnano-toreka.com/wp-content/uploads/2026/07/118-XY-P_pcg-a815.webp,ダートじてんしゃ[118/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/030965_T_DATOJITENSHA.jpg,公式,815
040/067,バサギリV,,https://minnano-toreka.com/wp-content/uploads/2026/07/040-067_pcg-a794.webp,バサギリV[040/067],https://www.pokemon-card.com/assets/images/card_images/large/S10P/041468_P_BASAGIRIV.jpg,公式,794
061/DP-P,コリンク,,https://minnano-toreka.com/wp-content/uploads/2026/07/061-DP-P_crush-a786.webp,コリンク[061/DP-P],https://www.cardrush-pokemon.jp/product/55257,カードラッシュ,786
089/165,ベトベトン,,https://minnano-toreka.com/wp-content/uploads/2026/07/089-165_pcg-a781.webp,ベトベトン[089/165],https://www.pokemon-card.com/assets/images/card_images/large/SV2a/043410_P_BETOBETON.jpg,公式,781
256/XY-P,カリン,,https://minnano-toreka.com/wp-content/uploads/2026/07/256-XY-P_pcg-a776.webp,カリン[256/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032325_T_KARIN.jpg,公式,776
187/165,アーボックex,,https://minnano-toreka.com/wp-content/uploads/2026/07/187-165_pcg-a770.webp,アーボックex[187/165],https://www.pokemon-card.com/assets/images/card_images/large/SV2a/043972_P_ABOKKUEX.jpg,公式,770
085/100,ヨクバリスV,,https://minnano-toreka.com/wp-content/uploads/2026/07/085-100_pcg-a768.webp,ヨクバリスV[085/100],https://www.pokemon-card.com/assets/images/card_images/large/S8/040047_P_YOKUBARISUV.jpg,公式,768
008/100,イオルブV,,https://minnano-toreka.com/wp-content/uploads/2026/07/008-100_pcg-a763.webp,イオルブV[008/100],https://www.pokemon-card.com/assets/images/card_images/large/S4/038506_P_IORUBUV.jpg,公式,763
282/190,ベロバー,,https://minnano-toreka.com/wp-content/uploads/2026/07/282-190_pcg-a761.webp,ベロバー[282/190],https://www.pokemon-card.com/assets/images/card_images/large/S4a/039014_P_BEROBA.jpg,公式,761
170/150,ヌオー,,https://minnano-toreka.com/wp-content/uploads/2026/07/170-150_pcg-a760.webp,ヌオー[170/150],https://www.pokemon-card.com/assets/images/card_images/large/SM8b/036059_P_NUO.jpg,公式,760
032/106,パオジアン,,https://minnano-toreka.com/wp-content/uploads/2026/07/032-106_pcg-a750.webp,パオジアン[032/106],https://www.pokemon-card.com/assets/images/card_images/large/SV8/046372_P_PAOJIAN.jpg,公式,750
046/067,オンバーンV,,https://minnano-toreka.com/wp-content/uploads/2026/07/046-067_pcg-a740.webp,オンバーンV[046/067],https://www.pokemon-card.com/assets/images/card_images/large/S7D/039715_P_ONBANV.jpg,公式,740
254/190,ユンゲラー,,https://minnano-toreka.com/wp-content/uploads/2026/07/254-190_pcg-a737.webp,ユンゲラー[254/190],https://www.pokemon-card.com/assets/images/card_images/large/SV4a/045040_P_YUNGERA.jpg,公式,737
197/172,メタモン,,https://minnano-toreka.com/wp-content/uploads/2026/07/197-172_pcg-a735.webp,メタモン[197/172],https://www.pokemon-card.com/assets/images/card_images/large/S12a/042847_P_METAMON.jpg,公式,735
184/172,ルナトーン,,https://minnano-toreka.com/wp-content/uploads/2026/07/184-172_pcg-a733.webp,ルナトーン[184/172],https://www.pokemon-card.com/assets/images/card_images/large/S12a/042834_P_RUNATON.jpg,公式,733
173/172,ヒスイ ビリリダマ,,https://minnano-toreka.com/wp-content/uploads/2026/07/173-172_pcg-a726.webp,ヒスイ ビリリダマ[173/172],https://www.pokemon-card.com/assets/images/card_images/large/S12a/042823_P_HISUIBIRIRIDAMA.jpg,公式,726
046/048,パソコン通信,,https://minnano-toreka.com/wp-content/uploads/2026/07/046-048_pcg-a707.webp,パソコン通信[046/048],https://www.pokemon-card.com/assets/images/card_images/large/BW/037436_T_PASOKONTSUUSHIN.jpg,公式,707
274/XY-P,ポンチョを着たピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/274-XY-P_pcg-a701.webp,ポンチョを着たピカチュウ[274/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032310_P_PONCHOWOKITAPIKACHUU.jpg,公式,701
033/067,カイリキーVMAX,,https://minnano-toreka.com/wp-content/uploads/2026/07/033-067_pcg-a694.webp,カイリキーVMAX[033/067],https://www.pokemon-card.com/assets/images/card_images/large/S10D/041394_P_KAIRIKIVMAX.jpg,公式,694
119/SV-P,ラティアス,,https://minnano-toreka.com/wp-content/uploads/2026/07/119-SV-P_pcg-a688.webp,ラティアス[119/SV-P],https://www.pokemon-card.com/assets/images/card_images/large/SV-P/044838_P_RATEIASU.jpg,公式,688
059/072,ひかるアルセウス,,https://minnano-toreka.com/wp-content/uploads/2026/07/059-072_pcg-a681.webp,ひかるアルセウス[059/072],https://www.pokemon-card.com/assets/images/card_images/large/SM3p/034055_P_HIKARUARUSEUSU.jpg,公式,681
075/062,ユキメノコex,,https://minnano-toreka.com/wp-content/uploads/2026/07/075-062_pcg-a678.webp,ユキメノコex[075/062],https://www.pokemon-card.com/assets/images/card_images/large/SV3a/044391_P_YUKIMENOKOEX.jpg,公式,678
038/165,キュウコンex,,https://minnano-toreka.com/wp-content/uploads/2026/07/038-165_pcg-a676.webp,キュウコンex[038/165],https://www.pokemon-card.com/assets/images/card_images/large/SV2a/043359_P_KIXYUUKONEX.jpg,公式,676
019/062,カプ・コケコex,,https://minnano-toreka.com/wp-content/uploads/2026/07/019-062_pcg-a674.webp,カプ・コケコex[019/062],https://www.pokemon-card.com/assets/images/card_images/large/SV3a/044091_P_KAPUKOKEKOEX.jpg,公式,674
022/031,カスミのやる気,,https://minnano-toreka.com/wp-content/uploads/2026/07/022-031_pcg-a669.webp,カスミのやる気[022/031],https://www.pokemon-card.com/assets/images/card_images/large/SMK/036245_T_KASUMINOYARUKI.jpg,公式,669
089/088,ライボルトEX,,https://minnano-toreka.com/wp-content/uploads/2026/07/089-088_pcg-a665.webp,ライボルトEX[089/088],https://www.pokemon-card.com/assets/images/card_images/large/XY4/035778_P_RAIBORUTOEX.jpg,公式,665
022/070,ワニノコ,,https://minnano-toreka.com/wp-content/uploads/2026/07/022-070_pcg-a660.webp,ワニノコ[022/070],https://www.pokemon-card.com/assets/images/card_images/large/L1-Bhg/025037_P_WANINOKO.jpg,公式,660
012/051,グレイシア,,https://minnano-toreka.com/wp-content/uploads/2026/07/012-051_pcg-a649.webp,グレイシア[012/051],https://www.pokemon-card.com/assets/images/card_images/large/BW8-Brf/028525_P_GUREISHIA.jpg,公式,649
072/165,メノクラゲ,,https://minnano-toreka.com/wp-content/uploads/2026/07/072-165_pcg-a634.webp,メノクラゲ[072/165],https://www.pokemon-card.com/assets/images/card_images/large/SV2a/043393_P_MENOKURAGE.jpg,公式,634
079/076,マホイップV,,https://minnano-toreka.com/wp-content/uploads/2026/07/079-076_pcg-a625.webp,マホイップV[079/076],https://www.pokemon-card.com/assets/images/card_images/large/S3a/038601_P_MAHOIPPUV.jpg,公式,625
005/071,フォレトスex,,https://minnano-toreka.com/wp-content/uploads/2026/07/005-071_pcg-a619.webp,フォレトスex[005/071],https://www.pokemon-card.com/assets/images/card_images/large/SV2D/043141_P_FUORETOSUEX.jpg,公式,619
021/067,レントラーV,,https://minnano-toreka.com/wp-content/uploads/2026/07/021-067_pcg-a618.webp,レントラーV[021/067],https://www.pokemon-card.com/assets/images/card_images/large/S10D/041382_P_RENTORAV.jpg,公式,618
145/BW-P,レックウザEX,,https://minnano-toreka.com/wp-content/uploads/2026/07/145-BW-P_pcg-a610.webp,レックウザEX[145/BW-P],https://www.pokemon-card.com/assets/images/card_images/large/BWP/028074_P_REKKUUZAEX.jpg,公式,610
057/070,ブルー,,https://minnano-toreka.com/wp-content/uploads/2026/07/057-070_pcg-a605.webp,ブルー[057/070],https://www.pokemon-card.com/assets/images/card_images/large/L1-Bss/025238_P_BURU.jpg,公式,605
199/150,ガバイト,,https://minnano-toreka.com/wp-content/uploads/2026/07/199-150_pcg-a595.webp,ガバイト[199/150],https://www.pokemon-card.com/assets/images/card_images/large/SM8b/036088_P_GABAITO.jpg,公式,595
052/087,サンド,,https://minnano-toreka.com/wp-content/uploads/2026/07/052-087_pcg-a594.webp,サンド[052/087],https://www.pokemon-card.com/assets/images/card_images/large/CP6/032258_P_SANDO.jpg,公式,594
046/076,ハガネールV,,https://minnano-toreka.com/wp-content/uploads/2026/07/046-076_pcg-a592.webp,ハガネールV[046/076],https://www.pokemon-card.com/assets/images/card_images/large/S3a/038452_P_HAGANERUV.jpg,公式,592
013/032,ソーナンス,,https://minnano-toreka.com/wp-content/uploads/2026/07/013-032_pcg-a586.webp,ソーナンス[013/032],https://www.pokemon-card.com/assets/images/card_images/large/CP3/031613_P_SONANSU.jpg,公式,586
012/032,デデンネ,,https://minnano-toreka.com/wp-content/uploads/2026/07/012-032_pcg-a584.webp,デデンネ[012/032],https://www.pokemon-card.com/assets/images/card_images/large/CP3/031612_P_DEDENNE.jpg,公式,584
006/032,ブースターEX,,https://minnano-toreka.com/wp-content/uploads/2026/07/006-032_pcg-a583.webp,ブースターEX[006/032],https://www.pokemon-card.com/assets/images/card_images/large/CP3/031606_P_BUSUTAEX.jpg,公式,583
040/165,プクリンex,,https://minnano-toreka.com/wp-content/uploads/2026/07/040-165_pcg-a581.webp,プクリンex[040/165],https://www.pokemon-card.com/assets/images/card_images/large/SV2a/043361_P_PUKURINEX.jpg,公式,581
048/067,ジュラルドンV,,https://minnano-toreka.com/wp-content/uploads/2026/07/048-067_pcg-a580.webp,ジュラルドンV[048/067],https://www.pokemon-card.com/assets/images/card_images/large/S7D/039717_P_JURARUDONV.jpg,公式,580
051/108,ビークインex,,https://minnano-toreka.com/wp-content/uploads/2026/07/051-108_pcg-a577.webp,ビークインex[051/108],https://www.pokemon-card.com/assets/images/card_images/large/SV3/043893_P_BIKUINEX.jpg,公式,577
072/172,カイリキーVMAX,,https://minnano-toreka.com/wp-content/uploads/2026/07/072-172_pcg-a575.webp,カイリキーVMAX[072/172],https://www.pokemon-card.com/assets/images/card_images/large/S12a/042333_P_KAIRIKIVMAX.jpg,公式,575
005/172,ヒスイ マルマインV,,https://minnano-toreka.com/wp-content/uploads/2026/07/005-172_pcg-a574.webp,ヒスイ マルマインV[005/172],https://www.pokemon-card.com/assets/images/card_images/large/S12a/042266_P_HISUIMARUMAINV.jpg,公式,574
077/062,カプ・コケコex,,https://minnano-toreka.com/wp-content/uploads/2026/07/077-062_pcg-a567.webp,カプ・コケコex[077/062],https://www.pokemon-card.com/assets/images/card_images/large/SV3a/044393_P_KAPUKOKEKOEX.jpg,公式,567
045/L-P,ラティアス,,https://minnano-toreka.com/wp-content/uploads/2026/07/045-L-P_crush-a557.webp,ラティアス[045/L-P],https://www.cardrush-pokemon.jp/product/23933,カードラッシュ,557
077/062,カプ・コケコex,,https://minnano-toreka.com/wp-content/uploads/2026/07/077-062_pcg-a546.webp,カプ・コケコex[077/062],https://www.pokemon-card.com/assets/images/card_images/large/SV3a/044393_P_KAPUKOKEKOEX.jpg,公式,546
013/SM-P,スカル団ごっこピカチュウ,,https://minnano-toreka.com/wp-content/uploads/2026/07/013-SM-P_pcg-a503.webp,スカル団ごっこピカチュウ[013/SM-P],https://www.pokemon-card.com/assets/images/card_images/large/SMP/033288_P_SUKARUDANGOKKOPIKACHUU.jpg,公式,503
232/XY-P,レックウザ,,https://minnano-toreka.com/wp-content/uploads/2026/07/232-XY-P_pcg-a499.webp,レックウザ[232/XY-P],https://www.pokemon-card.com/assets/images/card_images/large/XYP/032193_P_REKKUUZA.jpg,公式,499
057/072,ひかるレックウザ,,https://minnano-toreka.com/wp-content/uploads/2026/07/057-072_pcg-a496.webp,ひかるレックウザ[057/072],https://www.pokemon-card.com/assets/images/card_images/large/SM3p/034053_P_HIKARUREKKUUZA.jpg,公式,496
092/081,ルギアEX,,https://minnano-toreka.com/wp-content/uploads/2026/07/092-081_pcg-a484.webp,ルギアEX[092/081],https://www.pokemon-card.com/assets/images/card_images/large/XY7/035822_P_RUGIAEX.jpg,公式,484
098/087,カイリューEX,,https://minnano-toreka.com/wp-content/uploads/2026/07/098-087_pcg-a481.webp,カイリューEX[098/087],https://www.pokemon-card.com/assets/images/card_images/large/CP6/035870_P_KAIRYUEX.jpg,公式,481
089/088,ライボルトEX,,https://minnano-toreka.com/wp-content/uploads/2026/07/089-088_pcg-a477.webp,ライボルトEX[089/088],https://www.pokemon-card.com/assets/images/card_images/large/XY4/035778_P_RAIBORUTOEX.jpg,公式,477
